salary_id,employee_id,effective_date,previous_salary,new_salary,increment_percent,change_reason
3921,840,2024-07-07,1620145,1871591.5,15.52,Market Adjustment
3922,1677,2024-02-17,1697624,1751438.68,3.17,Performance Bonus
3923,1545,2024-01-13,833190,977498.51,17.32,Promotion
3924,2000,2024-07-12,781471,884625.17,13.2,Performance Bonus
3925,172,2025-04-11,1709621,1983844.21,16.04,Promotion
3926,2716,2024-10-30,1695984,1811141.31,6.79,Annual Increment
3927,473,2025-02-04,583287,690261.84,18.34,Performance Bonus
3928,273,2025-03-02,634530,711498.49,12.13,Promotion
3929,1051,2025-02-16,1677962,1932341.04,15.16,Performance Bonus
3930,1167,2024-07-05,1374618,1482800.44,7.87,Salary Revision
3931,1072,2025-09-24,477524,553641.33,15.94,Performance Bonus
3932,828,2025-05-12,431410,485034.26,12.43,Performance Bonus
3933,823,2024-12-02,516579,577586.98,11.81,Annual Increment
3934,1921,2024-11-21,1254157,1315109.03,4.86,Promotion
3935,156,2025-02-27,1063828,1129147.04,6.14,Annual Increment
3936,991,2024-09-16,1164250,1320958.05,13.46,Performance Bonus
3937,585,2025-12-04,1176991,1331765.32,13.15,Annual Increment
3938,2716,2025-09-06,1306166,1515675.03,16.04,Promotion
3939,862,2024-06-24,1770246,1918946.66,8.4,Salary Revision
3940,59,2024-12-01,570257,620439.62,8.8,Market Adjustment
3941,719,2025-09-22,984249,1091040.02,10.85,Annual Increment
3942,1603,2024-07-29,1046989,1105620.38,5.6,Market Adjustment
3943,2071,2024-06-23,383482,409673.82,6.83,Promotion
3944,1376,2024-02-07,1629951,1878681.52,15.26,Annual Increment
3945,1805,2024-08-12,395506,464086.74,17.34,Salary Revision
3946,2165,2024-07-14,853574,960014.68,12.47,Promotion
3947,2242,2025-03-30,915958,952229.94,3.96,Annual Increment
3948,1680,2024-07-04,1336423,1497862.9,12.08,Salary Revision
3949,2952,2025-02-10,606338,699168.35,15.31,Market Adjustment
3950,1518,2025-11-01,330593,348577.26,5.44,Annual Increment
3951,2803,2024-01-08,740024,762964.74,3.1,Annual Increment
3952,2305,2024-05-16,372510,435203.43,16.83,Salary Revision
3953,491,2024-10-10,720848,835895.34,15.96,Annual Increment
3954,2309,2025-08-27,1394169,1453560.6,4.26,Performance Bonus
3955,2341,2025-07-15,1602222,1755394.42,9.56,Salary Revision
3956,1585,2025-01-08,1193028,1413380.27,18.47,Promotion
3957,2798,2024-05-01,1278783,1450267.8,13.41,Market Adjustment
3958,2608,2024-10-05,1204171,1338436.07,11.15,Promotion
3959,1861,2024-12-07,1375026,1621843.17,17.95,Promotion
3960,592,2025-03-16,851596,969371.73,13.83,Promotion
3961,1592,2025-01-27,789410,931424.86,17.99,Market Adjustment
3962,86,2024-02-21,1155417,1348256.1,16.69,Promotion
3963,175,2025-04-26,1214547,1335758.79,9.98,Salary Revision
3964,930,2024-10-13,1093539,1149637.55,5.13,Market Adjustment
3965,853,2024-05-02,1101008,1212870.41,10.16,Performance Bonus
3966,1887,2025-04-10,1788154,1979307.66,10.69,Performance Bonus
3967,1899,2025-02-16,1012441,1100928.34,8.74,Performance Bonus
3968,546,2025-06-23,1766886,1979089.01,12.01,Promotion
3969,889,2025-01-11,1744409,1853434.56,6.25,Promotion
3970,2988,2025-04-10,1632706,1899326.89,16.33,Market Adjustment
3971,1898,2024-10-14,1399670,1646851.72,17.66,Performance Bonus
3972,1536,2024-09-18,1600565,1732131.44,8.22,Performance Bonus
3973,579,2024-12-20,1236148,1296101.18,4.85,Performance Bonus
3974,1231,2025-11-25,1557775,1713708.28,10.01,Promotion
3975,890,2025-05-30,958172,1076793.69,12.38,Promotion
3976,2702,2025-01-12,1055915,1255799.71,18.93,Performance Bonus
3977,739,2025-01-27,1178997,1219200.8,3.41,Promotion
3978,1581,2024-10-08,1439909,1646391.95,14.34,Market Adjustment
3979,2788,2025-01-04,1431459,1661637.61,16.08,Performance Bonus
3980,2356,2024-05-04,664837,701801.94,5.56,Market Adjustment
3981,1920,2025-05-10,765267,901178.42,17.76,Promotion
3982,1994,2025-09-05,913150,1035329.47,13.38,Salary Revision
3983,2174,2025-06-12,1792072,2037227.45,13.68,Annual Increment
3984,2770,2025-11-03,453559,527851.96,16.38,Annual Increment
3985,88,2024-10-30,268179,318167.57,18.64,Annual Increment
3986,1358,2024-07-05,438632,475170.05,8.33,Market Adjustment
3987,832,2024-02-20,565837,674986.96,19.29,Market Adjustment
3988,271,2025-11-24,1011140,1148553.93,13.59,Market Adjustment
3989,2390,2024-03-18,1186623,1318100.83,11.08,Promotion
3990,1187,2025-01-21,885941,927846.01,4.73,Salary Revision
3991,655,2024-06-13,568802,601678.76,5.78,Annual Increment
3992,2181,2024-08-14,1546645,1700690.84,9.96,Salary Revision
3993,2263,2025-02-03,1568442,1740656.93,10.98,Market Adjustment
3994,2827,2025-04-06,773008,924440.27,19.59,Promotion
3995,1823,2024-01-22,453568,525458.53,15.85,Promotion
3996,1561,2024-01-08,1241560,1358887.42,9.45,Promotion
3997,82,2024-08-06,1479298,1696754.81,14.7,Market Adjustment
3998,1807,2024-09-04,1476605,1664429.16,12.72,Performance Bonus
3999,82,2025-10-25,1281310,1525912.08,19.09,Salary Revision
4000,1409,2025-03-27,962563,1153054.22,19.79,Market Adjustment
4001,283,2024-11-07,621689,654576.35,5.29,Market Adjustment
4002,2775,2024-04-18,1075472,1275294.7,18.58,Annual Increment
4003,2740,2025-05-04,663415,791785.8,19.35,Market Adjustment
4004,1198,2025-06-17,1741931,2029001.23,16.48,Annual Increment
4005,1453,2024-12-31,1514189,1812787.07,19.72,Performance Bonus
4006,66,2024-11-21,1554139,1836215.23,18.15,Performance Bonus
4007,693,2024-10-18,1015913,1193393.0,17.47,Promotion
4008,2103,2024-05-29,837718,1002664.67,19.69,Annual Increment
4009,2006,2025-05-25,918084,1087011.46,18.4,Annual Increment
4010,2660,2025-11-30,750808,862753.47,14.91,Market Adjustment
4011,1839,2024-10-30,1157961,1259166.79,8.74,Market Adjustment
4012,2690,2024-12-09,1210679,1382716.49,14.21,Market Adjustment
4013,2259,2025-03-30,315795,332279.5,5.22,Salary Revision
4014,44,2024-01-01,1790654,2018962.39,12.75,Market Adjustment
4015,1560,2025-01-30,668680,791583.38,18.38,Performance Bonus
4016,1591,2024-09-09,325462,373695.47,14.82,Market Adjustment
4017,2855,2025-07-06,1036729,1127028.1,8.71,Salary Revision
4018,1739,2024-12-28,1103949,1269762.14,15.02,Promotion
4019,1419,2024-07-25,1758097,1889075.23,7.45,Promotion
4020,2003,2025-01-15,840644,903944.49,7.53,Performance Bonus
4021,2752,2025-12-30,427828,499232.49,16.69,Market Adjustment
4022,2085,2024-06-06,488079,504624.88,3.39,Promotion
4023,439,2025-02-15,759526,791957.76,4.27,Market Adjustment
4024,267,2024-05-31,572974,645856.29,12.72,Promotion
4025,358,2024-04-05,408149,421046.51,3.16,Annual Increment
4026,1398,2024-07-16,1544908,1609794.14,4.2,Salary Revision
4027,2565,2024-05-25,1216290,1383286.62,13.73,Market Adjustment
4028,2724,2025-09-09,471947,535235.09,13.41,Annual Increment
4029,2885,2025-07-07,540906,575469.89,6.39,Annual Increment
4030,761,2025-11-26,442316,509592.26,15.21,Annual Increment
4031,16,2025-05-19,1158002,1348609.13,16.46,Promotion
4032,862,2024-03-31,354854,408756.32,15.19,Performance Bonus
4033,1313,2025-12-29,1561667,1749067.04,12.0,Performance Bonus
4034,809,2025-09-13,1735281,2078693.11,19.79,Salary Revision
4035,2893,2025-05-03,640206,710500.62,10.98,Salary Revision
4036,251,2024-04-20,1178024,1250354.67,6.14,Annual Increment
4037,326,2024-09-02,618786,739820.54,19.56,Market Adjustment
4038,590,2024-12-05,1386653,1563867.25,12.78,Promotion
4039,2868,2024-08-24,510068,586323.17,14.95,Annual Increment
4040,771,2025-02-18,642268,754215.31,17.43,Promotion
4041,666,2024-08-11,1077678,1226397.56,13.8,Salary Revision
4042,1216,2024-05-23,1511550,1662856.16,10.01,Market Adjustment
4043,894,2024-07-04,1144484,1227687.99,7.27,Market Adjustment
4044,987,2024-08-06,1362645,1405159.52,3.12,Market Adjustment
4045,1153,2025-11-03,588195,612310.99,4.1,Annual Increment
4046,2024,2025-05-27,971888,1150229.45,18.35,Annual Increment
4047,2539,2025-03-21,1151974,1202200.07,4.36,Performance Bonus
4048,50,2025-07-17,1664531,1739434.89,4.5,Salary Revision
4049,1481,2025-07-29,1713971,1963867.97,14.58,Annual Increment
4050,2332,2024-01-22,800370,923306.83,15.36,Market Adjustment
4051,1847,2024-06-02,1001016,1157374.7,15.62,Performance Bonus
4052,1518,2024-04-20,1297936,1403068.82,8.1,Performance Bonus
4053,1284,2024-09-02,1394870,1673565.03,19.98,Promotion
4054,935,2025-10-13,1481508,1568916.97,5.9,Market Adjustment
4055,1679,2024-03-14,1225059,1445079.6,17.96,Market Adjustment
4056,1652,2024-08-31,1222289,1439489.76,17.77,Performance Bonus
4057,1853,2024-07-18,570203,601108.0,5.42,Performance Bonus
4058,1719,2024-07-01,301337,355125.65,17.85,Market Adjustment
4059,1563,2025-04-13,1575804,1663103.54,5.54,Market Adjustment
4060,58,2024-07-13,1160963,1351941.41,16.45,Promotion
4061,619,2025-01-16,1493479,1778434.79,19.08,Promotion
4062,389,2024-08-18,284370,311811.71,9.65,Promotion
4063,1110,2024-08-02,957401,1018291.7,6.36,Performance Bonus
4064,1607,2024-10-21,582013,629505.26,8.16,Salary Revision
4065,1138,2025-04-24,727603,772932.67,6.23,Salary Revision
4066,2965,2025-12-25,1296765,1431109.85,10.36,Promotion
4067,1997,2024-09-27,1646261,1712440.69,4.02,Annual Increment
4068,275,2025-03-02,927972,1067167.8,15.0,Salary Revision
4069,1186,2024-02-24,546700,584969.0,7.0,Performance Bonus
4070,887,2024-05-14,1123139,1250502.96,11.34,Market Adjustment
4071,2587,2024-07-25,582613,633649.9,8.76,Market Adjustment
4072,2802,2025-03-02,1547046,1706237.03,10.29,Annual Increment
4073,2454,2024-06-20,521430,584001.6,12.0,Market Adjustment
4074,2969,2024-06-08,1032981,1205695.42,16.72,Promotion
4075,1514,2025-12-25,1435578,1715515.71,19.5,Annual Increment
4076,73,2024-07-17,1187590,1297917.11,9.29,Promotion
4077,858,2025-12-24,934092,1071403.52,14.7,Market Adjustment
4078,2597,2024-06-20,1248637,1453163.74,16.38,Salary Revision
4079,1396,2025-12-18,1460517,1701356.25,16.49,Promotion
4080,521,2025-01-31,924932,1075603.42,16.29,Salary Revision
4081,938,2025-10-02,1735003,1961941.39,13.08,Promotion
4082,1021,2025-07-26,1274643,1434993.09,12.58,Annual Increment
4083,1284,2025-01-01,1321561,1559045.51,17.97,Performance Bonus
4084,608,2024-06-03,1557798,1689743.49,8.47,Salary Revision
4085,2011,2024-01-26,1220329,1381900.56,13.24,Market Adjustment
4086,275,2025-08-19,1192638,1307369.78,9.62,Promotion
4087,1132,2025-08-15,1742978,1837621.71,5.43,Annual Increment
4088,1941,2025-07-31,767127,819291.64,6.8,Annual Increment
4089,1341,2025-12-29,996940,1166619.19,17.02,Performance Bonus
4090,2302,2025-02-18,556436,647246.36,16.32,Market Adjustment
4091,1986,2024-08-23,908858,1029554.34,13.28,Salary Revision
4092,820,2024-06-28,1604427,1703901.47,6.2,Salary Revision
4093,2479,2024-06-06,502418,542762.17,8.03,Annual Increment
4094,799,2025-08-15,1347863,1571338.69,16.58,Market Adjustment
4095,1017,2025-08-26,1038547,1144374.94,10.19,Annual Increment
4096,1222,2025-02-15,797331,848918.32,6.47,Market Adjustment
4097,104,2024-03-24,310442,354152.23,14.08,Performance Bonus
4098,323,2024-12-08,1023076,1134591.28,10.9,Promotion
4099,1830,2025-12-24,1562586,1710875.41,9.49,Promotion
4100,2433,2024-01-12,1181427,1369155.75,15.89,Annual Increment
4101,1121,2024-03-20,1206182,1298937.4,7.69,Salary Revision
4102,1857,2024-08-17,847190,896072.86,5.77,Promotion
4103,1323,2025-02-09,285559,300151.06,5.11,Market Adjustment
4104,2264,2024-11-19,1250554,1366480.36,9.27,Market Adjustment
4105,2952,2024-09-06,1036492,1164498.76,12.35,Performance Bonus
4106,2648,2024-10-27,929234,1019555.54,9.72,Market Adjustment
4107,2512,2025-07-30,322423,367368.77,13.94,Market Adjustment
4108,2317,2024-10-29,1442293,1495225.15,3.67,Salary Revision
4109,229,2024-03-04,1765772,2033992.77,15.19,Promotion
4110,2035,2025-11-03,383961,455992.08,18.76,Promotion
4111,621,2024-05-10,464440,519661.92,11.89,Promotion
4112,377,2024-08-30,1005639,1202040.3,19.53,Market Adjustment
4113,333,2024-06-26,1115372,1213970.88,8.84,Annual Increment
4114,2018,2024-10-04,1090034,1223781.17,12.27,Salary Revision
4115,1706,2025-03-02,1595991,1858212.32,16.43,Promotion
4116,2246,2025-08-01,437639,511337.41,16.84,Performance Bonus
4117,652,2024-01-17,491694,570217.53,15.97,Market Adjustment
4118,932,2024-06-22,751775,781545.29,3.96,Salary Revision
4119,100,2025-09-03,360065,410222.05,13.93,Promotion
4120,1961,2025-04-13,338908,351515.38,3.72,Promotion
4121,626,2024-08-15,538721,600727.79,11.51,Market Adjustment
4122,1588,2024-07-04,1580287,1807690.3,14.39,Annual Increment
4123,2090,2024-07-25,857417,954905.31,11.37,Performance Bonus
4124,2253,2025-01-07,392525,406969.92,3.68,Salary Revision
4125,148,2025-01-22,687962,735431.38,6.9,Performance Bonus
4126,30,2025-05-11,982706,1129424.01,14.93,Salary Revision
4127,1508,2025-07-18,1317762,1558648.89,18.28,Promotion
4128,1627,2024-03-17,696228,735147.15,5.59,Annual Increment
4129,2571,2025-12-25,1556089,1677152.72,7.78,Salary Revision
4130,1534,2024-07-15,1321392,1448245.63,9.6,Promotion
4131,2489,2025-01-03,787454,855883.75,8.69,Market Adjustment
4132,1067,2025-03-17,1073409,1127401.47,5.03,Market Adjustment
4133,1850,2025-07-10,310434,343246.87,10.57,Salary Revision
4134,1662,2025-03-12,679056,720750.04,6.14,Annual Increment
4135,1588,2024-10-28,473828,547887.32,15.63,Promotion
4136,820,2025-04-04,1445810,1670055.13,15.51,Market Adjustment
4137,2826,2024-01-17,1663913,1774396.82,6.64,Salary Revision
4138,1243,2024-08-26,1006942,1116497.29,10.88,Promotion
4139,2322,2025-06-09,779179,831306.08,6.69,Annual Increment
4140,1270,2025-03-06,275921,294352.52,6.68,Promotion
4141,1368,2025-01-02,682752,761200.2,11.49,Performance Bonus
4142,2949,2024-08-09,936521,1037477.96,10.78,Performance Bonus
4143,2466,2024-09-17,596569,707829.12,18.65,Performance Bonus
4144,2298,2024-10-13,1501455,1619319.22,7.85,Promotion
4145,319,2024-04-02,1542622,1616976.38,4.82,Annual Increment
4146,128,2024-05-05,1548717,1608342.6,3.85,Annual Increment
4147,1124,2024-10-05,250019,270420.55,8.16,Performance Bonus
4148,2985,2025-06-08,1441414,1720183.47,19.34,Annual Increment
4149,220,2024-01-14,1021856,1089911.61,6.66,Promotion
4150,1734,2024-12-14,1031862,1076128.88,4.29,Performance Bonus
4151,2678,2024-08-27,296964,320899.3,8.06,Annual Increment
4152,492,2025-04-27,883445,931239.37,5.41,Performance Bonus
4153,839,2025-02-25,502339,595924.76,18.63,Annual Increment
4154,1952,2025-05-08,616123,636085.39,3.24,Annual Increment
4155,2969,2024-04-02,742417,822152.59,10.74,Salary Revision
4156,2847,2025-01-21,1419046,1527461.11,7.64,Annual Increment
4157,2879,2025-08-07,1431180,1590899.69,11.16,Promotion
4158,883,2025-04-03,386645,424381.55,9.76,Performance Bonus
4159,123,2024-06-01,327932,365513.01,11.46,Performance Bonus
4160,1690,2024-02-26,617049,737620.37,19.54,Salary Revision
4161,181,2024-08-12,1627011,1693230.35,4.07,Market Adjustment
4162,2908,2024-10-03,840492,968414.88,15.22,Promotion
4163,1095,2025-08-02,301197,344599.49,14.41,Promotion
4164,962,2025-04-13,1696353,1876505.69,10.62,Annual Increment
4165,2664,2024-03-18,342532,403673.96,17.85,Performance Bonus
4166,2290,2025-06-06,1724186,1919019.02,11.3,Promotion
4167,2931,2025-05-11,349183,376663.7,7.87,Annual Increment
4168,2450,2025-07-05,1020277,1130058.81,10.76,Performance Bonus
4169,2231,2025-09-19,593712,649224.07,9.35,Market Adjustment
4170,2975,2025-10-29,1405581,1576921.32,12.19,Market Adjustment
4171,2619,2024-03-25,977266,1074210.79,9.92,Salary Revision
4172,1646,2025-02-19,1030371,1143196.62,10.95,Market Adjustment
4173,1198,2024-07-19,559609,653847.16,16.84,Performance Bonus
4174,2768,2025-02-03,1387219,1524969.85,9.93,Performance Bonus
4175,355,2024-04-21,1512804,1623238.69,7.3,Promotion
4176,1364,2025-08-14,1002182,1142186.83,13.97,Performance Bonus
4177,2209,2024-01-02,1676771,1773856.04,5.79,Annual Increment
4178,1407,2024-10-30,1311898,1556042.22,18.61,Promotion
4179,2453,2024-01-15,966491,1084209.6,12.18,Promotion
4180,2350,2024-09-25,542597,649000.27,19.61,Promotion
4181,2840,2024-09-15,1081206,1128670.94,4.39,Performance Bonus
4182,459,2024-09-28,1301477,1460907.93,12.25,Salary Revision
4183,426,2024-11-14,1456836,1501560.87,3.07,Salary Revision
4184,2723,2025-11-08,595404,688167.94,15.58,Market Adjustment
4185,2004,2025-06-02,495201,537441.65,8.53,Market Adjustment
4186,2247,2024-12-13,1078292,1206500.92,11.89,Performance Bonus
4187,898,2025-04-27,1460097,1591067.7,8.97,Performance Bonus
4188,2818,2024-03-10,473192,505558.33,6.84,Performance Bonus
4189,638,2025-05-24,1705303,2016009.21,18.22,Promotion
4190,2934,2025-04-18,251250,296927.25,18.18,Salary Revision
4191,442,2025-03-06,1288515,1358739.07,5.45,Annual Increment
4192,2847,2025-09-19,892894,956378.76,7.11,Performance Bonus
4193,1241,2024-12-28,688816,772920.43,12.21,Annual Increment
4194,783,2025-02-28,299294,309110.84,3.28,Market Adjustment
4195,496,2024-03-12,684293,726445.45,6.16,Annual Increment
4196,275,2025-01-01,781489,865030.17,10.69,Annual Increment
4197,1729,2025-12-26,999761,1142226.94,14.25,Annual Increment
4198,2859,2024-07-26,1503175,1624932.18,8.1,Performance Bonus
4199,1536,2024-12-10,687147,743218.2,8.16,Salary Revision
4200,2416,2025-06-19,1253360,1426323.68,13.8,Salary Revision
4201,172,2025-11-03,1674212,1864235.06,11.35,Annual Increment
4202,2048,2024-04-11,920316,1002960.38,8.98,Market Adjustment
4203,2870,2024-07-30,1243205,1462506.36,17.64,Performance Bonus
4204,2208,2024-06-04,455535,501954.02,10.19,Salary Revision
4205,2541,2025-07-06,986215,1174976.55,19.14,Performance Bonus
4206,112,2024-12-21,1046849,1085163.67,3.66,Performance Bonus
4207,356,2025-02-27,1245878,1336702.51,7.29,Annual Increment
4208,340,2025-03-14,764619,881682.17,15.31,Annual Increment
4209,1863,2024-07-06,1046605,1211235.97,15.73,Promotion
4210,2473,2024-03-28,1234150,1278332.57,3.58,Market Adjustment
4211,2264,2024-05-03,1726479,2029130.77,17.53,Promotion
4212,2514,2024-12-15,1111105,1162326.94,4.61,Promotion
4213,2431,2025-06-07,1666086,1937158.19,16.27,Salary Revision
4214,1821,2025-03-23,394912,440484.84,11.54,Performance Bonus
4215,1126,2025-07-01,1711989,1927870.81,12.61,Salary Revision
4216,2678,2024-09-15,1769032,1836785.93,3.83,Salary Revision
4217,482,2024-03-23,1714266,1916206.53,11.78,Promotion
4218,1851,2024-04-30,865282,1016792.88,17.51,Annual Increment
4219,1190,2024-01-11,1510640,1641008.23,8.63,Annual Increment
4220,2814,2025-03-22,574631,686511.66,19.47,Annual Increment
4221,816,2024-03-09,1261133,1403262.69,11.27,Annual Increment
4222,1587,2025-09-22,1621267,1919418.0,18.39,Performance Bonus
4223,180,2025-07-28,883920,937927.51,6.11,Market Adjustment
4224,2798,2024-11-06,1473834,1729838.97,17.37,Promotion
4225,2924,2025-06-25,1182533,1380489.02,16.74,Annual Increment
4226,416,2024-08-10,594841,626783.96,5.37,Salary Revision
4227,2306,2025-04-09,299656,330970.05,10.45,Market Adjustment
4228,2863,2024-07-21,1151719,1190301.59,3.35,Salary Revision
4229,2842,2024-02-22,1022356,1163338.89,13.79,Annual Increment
4230,1715,2024-11-06,1243332,1287718.95,3.57,Performance Bonus
4231,2283,2025-03-18,1722300,1897630.14,10.18,Annual Increment
4232,358,2025-12-25,801080,944633.54,17.92,Market Adjustment
4233,1945,2025-12-19,1091643,1218491.92,11.62,Promotion
4234,564,2025-12-28,503778,520956.83,3.41,Annual Increment
4235,2337,2024-06-05,641728,733495.1,14.3,Performance Bonus
4236,2703,2024-01-04,1394874,1525294.72,9.35,Market Adjustment
4237,1958,2024-05-27,390129,466204.16,19.5,Promotion
4238,2385,2025-06-23,1116660,1172158.0,4.97,Annual Increment
4239,952,2024-11-29,674562,711730.37,5.51,Promotion
4240,2874,2024-02-15,1069377,1103490.13,3.19,Annual Increment
4241,2090,2024-01-18,275512,289067.19,4.92,Market Adjustment
4242,2399,2025-03-28,1362579,1405500.24,3.15,Promotion
4243,1309,2024-06-20,761025,895193.71,17.63,Promotion
4244,773,2025-07-22,1642585,1824419.16,11.07,Performance Bonus
4245,878,2025-03-30,457716,484858.56,5.93,Salary Revision
4246,2595,2024-06-28,1564976,1755903.07,12.2,Annual Increment
4247,599,2025-03-26,1648973,1734060.01,5.16,Salary Revision
