review_id,employee_id,review_date,review_period,performance_rating,performance_category,goals_completed,manager_feedback,promotion_recommended
3815,1322,2025-05-09,Q3,3.1,Meets Expectations,10,Requires additional coaching.,No
3816,1354,2025-10-08,Q4,3.5,Meets Expectations,8,Needs improvement in productivity.,No
3817,2022,2025-07-24,Q2,3.1,Meets Expectations,7,Demonstrates strong problem-solving skills.,No
3818,1125,2024-07-15,Q1,2.0,Poor,9,Demonstrates strong problem-solving skills.,No
3819,2135,2025-03-08,Q4,4.4,Exceeds Expectations,5,Strong technical skills.,Yes
3820,1464,2024-09-06,Q4,2.2,Poor,8,Strong technical skills.,No
3821,437,2024-12-31,Q3,2.5,Needs Improvement,7,Strong technical skills.,Yes
3822,2099,2024-02-10,Q4,3.8,Meets Expectations,7,Excellent leadership and teamwork.,Yes
3823,827,2024-01-28,Q4,2.6,Needs Improvement,9,Excellent leadership and teamwork.,Yes
3824,1304,2025-01-25,Q1,4.5,Outstanding,4,Demonstrates strong problem-solving skills.,Yes
3825,1005,2024-09-11,Q1,3.2,Meets Expectations,7,Strong technical skills.,Yes
3826,870,2024-05-22,Q4,3.5,Meets Expectations,3,Reliable and dependable employee.,Yes
3827,2842,2025-07-29,Q1,3.0,Meets Expectations,6,Excellent leadership and teamwork.,No
3828,284,2025-05-25,Q1,2.6,Needs Improvement,9,Consistently exceeds expectations.,No
3829,2443,2025-12-11,Q4,3.5,Meets Expectations,5,Strong technical skills.,No
3830,627,2025-12-22,Q1,3.7,Meets Expectations,6,Needs improvement in productivity.,No
3831,2497,2025-08-03,Q1,2.8,Needs Improvement,7,Needs improvement in productivity.,Yes
3832,1901,2025-11-10,Q4,2.6,Needs Improvement,10,Strong technical skills.,Yes
3833,2348,2024-01-16,Q2,3.0,Meets Expectations,7,Excellent leadership and teamwork.,No
3834,2395,2024-09-19,Q1,4.5,Outstanding,5,Requires additional coaching.,Yes
3835,691,2025-09-08,Q3,4.2,Exceeds Expectations,7,Reliable and dependable employee.,Yes
3836,956,2024-07-11,Q3,4.9,Outstanding,5,Needs improvement in productivity.,No
3837,2501,2025-01-29,Q1,4.5,Outstanding,10,Good communication and collaboration.,No
3838,630,2025-08-29,Q1,2.1,Poor,10,Demonstrates strong problem-solving skills.,No
3839,1171,2025-01-06,Q4,3.6,Meets Expectations,8,Needs improvement in productivity.,Yes
3840,2689,2024-02-07,Q4,2.9,Needs Improvement,7,Reliable and dependable employee.,Yes
3841,16,2025-08-27,Q2,3.5,Meets Expectations,8,Requires additional coaching.,No
3842,435,2024-06-19,Q2,3.7,Meets Expectations,6,Good communication and collaboration.,Yes
3843,1759,2025-10-28,Q3,2.1,Poor,9,Strong technical skills.,Yes
3844,1882,2024-07-14,Q4,3.3,Meets Expectations,7,Good communication and collaboration.,Yes
3845,1817,2024-08-04,Q1,2.6,Needs Improvement,9,Requires additional coaching.,Yes
3846,2419,2024-06-06,Q1,2.6,Needs Improvement,8,Consistently exceeds expectations.,Yes
3847,1920,2025-10-18,Q2,3.6,Meets Expectations,7,Reliable and dependable employee.,No
3848,1482,2024-11-29,Q3,4.5,Outstanding,9,Excellent leadership and teamwork.,No
3849,626,2025-05-31,Q4,2.7,Needs Improvement,5,Good communication and collaboration.,No
3850,488,2024-02-18,Q1,3.4,Meets Expectations,5,Reliable and dependable employee.,Yes
3851,1932,2024-02-12,Q1,4.0,Exceeds Expectations,3,Requires additional coaching.,No
3852,1118,2025-05-27,Q4,4.6,Outstanding,3,Strong technical skills.,No
3853,1830,2024-11-12,Q3,3.7,Meets Expectations,4,Demonstrates strong problem-solving skills.,No
3854,2034,2024-11-07,Q2,2.9,Needs Improvement,4,Excellent leadership and teamwork.,No
3855,861,2024-12-12,Q1,3.4,Meets Expectations,8,Consistently exceeds expectations.,No
3856,2024,2025-03-27,Q3,3.8,Meets Expectations,8,Requires additional coaching.,Yes
3857,1659,2025-02-12,Q2,4.5,Outstanding,7,Demonstrates strong problem-solving skills.,No
3858,842,2025-07-25,Q2,3.6,Meets Expectations,3,Demonstrates strong problem-solving skills.,No
3859,325,2024-04-27,Q4,2.5,Needs Improvement,4,Reliable and dependable employee.,Yes
3860,2588,2024-11-18,Q1,4.4,Exceeds Expectations,8,Consistently exceeds expectations.,Yes
3861,634,2025-02-03,Q4,4.8,Outstanding,4,Reliable and dependable employee.,Yes
3862,2658,2025-10-29,Q1,4.5,Outstanding,9,Requires additional coaching.,Yes
3863,486,2025-12-27,Q2,2.1,Poor,6,Demonstrates strong problem-solving skills.,Yes
3864,2415,2025-06-09,Q4,3.7,Meets Expectations,6,Good communication and collaboration.,No
3865,2894,2024-05-22,Q4,3.5,Meets Expectations,7,Demonstrates strong problem-solving skills.,Yes
3866,994,2025-11-17,Q1,4.1,Exceeds Expectations,9,Demonstrates strong problem-solving skills.,No
3867,1886,2025-04-26,Q4,3.5,Meets Expectations,6,Good communication and collaboration.,No
3868,1452,2025-08-02,Q1,4.1,Exceeds Expectations,10,Demonstrates strong problem-solving skills.,Yes
3869,416,2024-12-07,Q2,4.3,Exceeds Expectations,4,Needs improvement in productivity.,No
3870,1394,2025-08-21,Q3,3.9,Meets Expectations,10,Excellent leadership and teamwork.,No
3871,521,2025-10-08,Q4,3.9,Meets Expectations,6,Strong technical skills.,No
3872,1079,2025-08-27,Q3,2.1,Poor,6,Consistently exceeds expectations.,Yes
3873,1276,2024-10-16,Q4,2.2,Poor,3,Consistently exceeds expectations.,Yes
3874,930,2024-09-14,Q3,4.9,Outstanding,3,Good communication and collaboration.,No
3875,2195,2025-11-13,Q1,5.0,Outstanding,8,Requires additional coaching.,Yes
3876,154,2024-03-21,Q4,3.7,Meets Expectations,10,Demonstrates strong problem-solving skills.,Yes
3877,583,2025-09-20,Q3,2.7,Needs Improvement,7,Needs improvement in productivity.,No
3878,2099,2025-07-20,Q4,2.9,Needs Improvement,10,Strong technical skills.,Yes
3879,950,2024-04-09,Q4,4.5,Outstanding,9,Strong technical skills.,Yes
3880,272,2024-08-01,Q2,3.3,Meets Expectations,8,Demonstrates strong problem-solving skills.,Yes
3881,2043,2025-09-29,Q2,3.5,Meets Expectations,4,Needs improvement in productivity.,No
3882,1500,2025-06-29,Q2,3.4,Meets Expectations,5,Demonstrates strong problem-solving skills.,Yes
3883,428,2024-01-28,Q2,3.5,Meets Expectations,3,Reliable and dependable employee.,Yes
3884,1358,2025-09-17,Q3,3.7,Meets Expectations,5,Good communication and collaboration.,Yes
3885,718,2025-04-28,Q4,2.9,Needs Improvement,8,Consistently exceeds expectations.,No
3886,2568,2024-04-01,Q2,4.2,Exceeds Expectations,9,Requires additional coaching.,Yes
3887,1912,2025-12-05,Q3,4.7,Outstanding,7,Requires additional coaching.,No
3888,2905,2024-08-21,Q2,2.8,Needs Improvement,4,Needs improvement in productivity.,No
3889,2232,2025-12-07,Q1,2.9,Needs Improvement,10,Strong technical skills.,Yes
3890,1740,2025-02-23,Q1,2.2,Poor,8,Excellent leadership and teamwork.,Yes
3891,679,2024-07-25,Q1,2.2,Poor,9,Consistently exceeds expectations.,No
3892,406,2024-11-28,Q3,2.7,Needs Improvement,7,Demonstrates strong problem-solving skills.,No
3893,2864,2024-10-07,Q3,4.7,Outstanding,6,Demonstrates strong problem-solving skills.,No
3894,1179,2025-12-17,Q2,2.1,Poor,5,Requires additional coaching.,No
3895,2722,2025-07-30,Q2,3.9,Meets Expectations,6,Excellent leadership and teamwork.,Yes
3896,1740,2025-05-22,Q3,4.9,Outstanding,3,Requires additional coaching.,Yes
3897,478,2025-09-27,Q2,3.7,Meets Expectations,9,Requires additional coaching.,No
3898,1883,2024-09-16,Q4,2.4,Poor,9,Requires additional coaching.,No
3899,320,2025-07-29,Q3,2.0,Poor,9,Good communication and collaboration.,No
3900,713,2025-07-07,Q1,4.4,Exceeds Expectations,5,Reliable and dependable employee.,Yes
3901,2786,2025-09-26,Q2,4.1,Exceeds Expectations,7,Excellent leadership and teamwork.,Yes
3902,856,2025-01-12,Q4,4.2,Exceeds Expectations,6,Requires additional coaching.,No
3903,1467,2024-06-03,Q1,3.9,Meets Expectations,4,Demonstrates strong problem-solving skills.,No
3904,2517,2024-03-13,Q2,2.2,Poor,7,Strong technical skills.,No
3905,493,2025-10-03,Q1,2.8,Needs Improvement,5,Good communication and collaboration.,Yes
3906,1436,2025-01-30,Q3,2.2,Poor,9,Needs improvement in productivity.,No
3907,1259,2025-07-21,Q4,2.4,Poor,3,Consistently exceeds expectations.,No
3908,1009,2025-09-15,Q2,3.5,Meets Expectations,9,Good communication and collaboration.,Yes
3909,2325,2024-10-01,Q3,3.8,Meets Expectations,9,Needs improvement in productivity.,No
3910,2387,2024-01-09,Q2,4.3,Exceeds Expectations,10,Demonstrates strong problem-solving skills.,No
3911,1077,2024-01-29,Q3,4.4,Exceeds Expectations,3,Excellent leadership and teamwork.,Yes
3912,2243,2025-05-22,Q2,3.0,Meets Expectations,8,Needs improvement in productivity.,Yes
3913,2985,2024-12-18,Q2,4.2,Exceeds Expectations,7,Strong technical skills.,No
3914,2251,2025-07-09,Q2,3.2,Meets Expectations,5,Good communication and collaboration.,Yes
3915,1232,2024-07-23,Q2,3.4,Meets Expectations,6,Consistently exceeds expectations.,No
3916,1480,2025-06-30,Q1,2.8,Needs Improvement,8,Demonstrates strong problem-solving skills.,No
3917,2377,2025-11-12,Q2,4.5,Outstanding,8,Consistently exceeds expectations.,Yes
3918,1068,2024-03-10,Q4,4.1,Exceeds Expectations,10,Needs improvement in productivity.,Yes
3919,261,2025-11-02,Q1,2.4,Poor,7,Excellent leadership and teamwork.,No
3920,1170,2025-08-27,Q4,2.7,Needs Improvement,9,Requires additional coaching.,Yes
3921,2105,2025-05-27,Q3,2.6,Needs Improvement,3,Excellent leadership and teamwork.,Yes
3922,2962,2025-12-07,Q4,4.1,Exceeds Expectations,6,Consistently exceeds expectations.,No
3923,845,2025-06-28,Q3,3.7,Meets Expectations,4,Consistently exceeds expectations.,No
3924,938,2024-09-05,Q4,3.3,Meets Expectations,5,Consistently exceeds expectations.,Yes
3925,1991,2024-06-11,Q1,4.4,Exceeds Expectations,10,Consistently exceeds expectations.,Yes
3926,2520,2025-05-23,Q3,4.0,Exceeds Expectations,9,Strong technical skills.,Yes
3927,1355,2024-11-01,Q1,4.3,Exceeds Expectations,9,Excellent leadership and teamwork.,Yes
3928,1753,2025-12-18,Q2,4.5,Outstanding,6,Consistently exceeds expectations.,No
3929,1079,2024-11-06,Q2,2.5,Needs Improvement,3,Requires additional coaching.,Yes
3930,217,2024-12-21,Q1,2.6,Needs Improvement,5,Requires additional coaching.,No
3931,2651,2024-02-10,Q3,4.1,Exceeds Expectations,3,Needs improvement in productivity.,Yes
3932,689,2024-10-19,Q1,2.9,Needs Improvement,4,Strong technical skills.,Yes
3933,112,2024-10-28,Q4,3.2,Meets Expectations,3,Consistently exceeds expectations.,No
3934,309,2025-07-17,Q2,2.8,Needs Improvement,3,Consistently exceeds expectations.,No
3935,1739,2025-02-14,Q2,4.7,Outstanding,5,Reliable and dependable employee.,Yes
3936,560,2024-10-27,Q1,2.8,Needs Improvement,8,Good communication and collaboration.,Yes
3937,755,2024-05-09,Q1,4.0,Exceeds Expectations,8,Requires additional coaching.,Yes
3938,2683,2025-08-29,Q1,2.1,Poor,4,Consistently exceeds expectations.,Yes
3939,1049,2024-12-22,Q2,3.6,Meets Expectations,6,Consistently exceeds expectations.,Yes
3940,934,2024-06-27,Q3,3.9,Meets Expectations,5,Requires additional coaching.,Yes
3941,880,2025-08-14,Q3,2.5,Needs Improvement,8,Requires additional coaching.,No
3942,1366,2024-11-07,Q3,2.4,Poor,5,Requires additional coaching.,No
3943,1221,2025-11-02,Q4,3.8,Meets Expectations,3,Reliable and dependable employee.,No
3944,2391,2025-05-09,Q4,3.5,Meets Expectations,6,Strong technical skills.,Yes
3945,224,2025-04-14,Q3,4.2,Exceeds Expectations,6,Requires additional coaching.,No
3946,2608,2025-06-16,Q2,4.0,Exceeds Expectations,7,Needs improvement in productivity.,Yes
3947,2548,2024-05-30,Q2,3.4,Meets Expectations,8,Requires additional coaching.,Yes
3948,1371,2025-10-23,Q4,4.1,Exceeds Expectations,9,Needs improvement in productivity.,No
3949,2305,2025-09-29,Q3,4.5,Outstanding,10,Requires additional coaching.,Yes
3950,1515,2024-09-10,Q1,4.4,Exceeds Expectations,9,Requires additional coaching.,No
3951,432,2025-01-22,Q3,2.8,Needs Improvement,6,Good communication and collaboration.,No
3952,2383,2025-08-19,Q2,4.1,Exceeds Expectations,7,Demonstrates strong problem-solving skills.,No
3953,1614,2025-08-04,Q3,3.3,Meets Expectations,6,Needs improvement in productivity.,Yes
3954,2299,2024-06-02,Q4,3.7,Meets Expectations,5,Needs improvement in productivity.,Yes
3955,632,2024-09-25,Q4,2.9,Needs Improvement,10,Reliable and dependable employee.,No
3956,423,2025-03-07,Q1,3.0,Meets Expectations,5,Demonstrates strong problem-solving skills.,No
3957,805,2025-12-16,Q2,4.2,Exceeds Expectations,8,Strong technical skills.,Yes
3958,2701,2024-04-26,Q3,2.9,Needs Improvement,9,Good communication and collaboration.,Yes
3959,1692,2024-09-19,Q4,4.4,Exceeds Expectations,5,Strong technical skills.,No
3960,2418,2024-10-18,Q1,3.9,Meets Expectations,9,Consistently exceeds expectations.,No
3961,920,2025-06-20,Q1,4.0,Exceeds Expectations,4,Requires additional coaching.,Yes
3962,2846,2025-10-22,Q1,3.4,Meets Expectations,6,Excellent leadership and teamwork.,No
3963,853,2025-11-03,Q4,3.4,Meets Expectations,3,Demonstrates strong problem-solving skills.,Yes
3964,17,2025-05-27,Q3,4.8,Outstanding,9,Demonstrates strong problem-solving skills.,Yes
3965,2278,2025-04-04,Q4,4.7,Outstanding,7,Good communication and collaboration.,Yes
3966,540,2024-05-02,Q3,4.9,Outstanding,9,Good communication and collaboration.,No
3967,1811,2025-09-17,Q3,3.2,Meets Expectations,7,Reliable and dependable employee.,Yes
3968,1592,2025-08-27,Q3,4.5,Outstanding,8,Requires additional coaching.,Yes
3969,784,2024-02-19,Q4,3.8,Meets Expectations,5,Strong technical skills.,Yes
3970,882,2024-12-30,Q3,3.2,Meets Expectations,4,Consistently exceeds expectations.,Yes
3971,2630,2024-01-24,Q4,3.2,Meets Expectations,7,Demonstrates strong problem-solving skills.,Yes
3972,2542,2025-08-13,Q1,3.2,Meets Expectations,9,Good communication and collaboration.,Yes
3973,1347,2025-07-11,Q1,2.7,Needs Improvement,3,Consistently exceeds expectations.,No
3974,441,2024-09-17,Q1,2.5,Needs Improvement,4,Requires additional coaching.,Yes
3975,2326,2025-08-17,Q1,3.8,Meets Expectations,4,Good communication and collaboration.,Yes
3976,949,2025-04-06,Q3,2.8,Needs Improvement,6,Demonstrates strong problem-solving skills.,No
3977,1975,2025-02-23,Q2,4.0,Exceeds Expectations,7,Consistently exceeds expectations.,No
3978,187,2024-10-03,Q3,4.5,Outstanding,4,Excellent leadership and teamwork.,Yes
3979,1779,2025-11-30,Q2,3.5,Meets Expectations,3,Consistently exceeds expectations.,No
3980,2230,2024-11-23,Q4,2.3,Poor,3,Strong technical skills.,Yes
3981,103,2024-08-06,Q3,2.1,Poor,5,Excellent leadership and teamwork.,Yes
3982,2170,2024-03-29,Q4,3.7,Meets Expectations,9,Consistently exceeds expectations.,No
3983,2230,2025-06-30,Q1,5.0,Outstanding,3,Good communication and collaboration.,No
3984,592,2025-09-15,Q2,2.4,Poor,7,Needs improvement in productivity.,No
3985,2268,2025-02-04,Q2,2.8,Needs Improvement,3,Good communication and collaboration.,No
3986,809,2024-01-07,Q1,2.2,Poor,10,Consistently exceeds expectations.,No
3987,2424,2025-03-02,Q4,2.3,Poor,3,Consistently exceeds expectations.,No
3988,1969,2025-03-11,Q1,2.3,Poor,10,Consistently exceeds expectations.,Yes
3989,554,2024-06-17,Q1,4.3,Exceeds Expectations,7,Excellent leadership and teamwork.,Yes
3990,1243,2025-11-17,Q1,4.7,Outstanding,5,Consistently exceeds expectations.,No
3991,377,2025-01-08,Q4,2.4,Poor,7,Needs improvement in productivity.,Yes
3992,1985,2024-12-22,Q1,4.8,Outstanding,6,Requires additional coaching.,No
3993,2090,2025-03-03,Q4,3.1,Meets Expectations,7,Requires additional coaching.,Yes
3994,2479,2025-07-03,Q1,2.2,Poor,3,Demonstrates strong problem-solving skills.,No
3995,2518,2025-01-30,Q4,4.9,Outstanding,4,Strong technical skills.,Yes
3996,1022,2024-10-02,Q1,3.9,Meets Expectations,8,Strong technical skills.,Yes
3997,312,2025-07-12,Q1,4.1,Exceeds Expectations,8,Good communication and collaboration.,No
3998,211,2025-06-19,Q4,3.2,Meets Expectations,5,Requires additional coaching.,Yes
3999,1666,2024-02-26,Q3,3.6,Meets Expectations,8,Reliable and dependable employee.,No
4000,719,2024-03-02,Q4,4.3,Exceeds Expectations,7,Consistently exceeds expectations.,Yes
4001,570,2025-03-24,Q3,3.9,Meets Expectations,10,Consistently exceeds expectations.,No
4002,2392,2024-12-17,Q3,3.6,Meets Expectations,8,Requires additional coaching.,No
4003,2477,2025-09-07,Q2,2.8,Needs Improvement,3,Excellent leadership and teamwork.,No
4004,435,2025-11-08,Q3,3.8,Meets Expectations,9,Demonstrates strong problem-solving skills.,No
4005,2718,2024-10-09,Q2,4.8,Outstanding,8,Needs improvement in productivity.,No
4006,597,2024-05-06,Q2,4.6,Outstanding,10,Consistently exceeds expectations.,No
4007,640,2024-09-20,Q2,3.2,Meets Expectations,8,Requires additional coaching.,No
4008,107,2025-07-13,Q1,2.8,Needs Improvement,10,Excellent leadership and teamwork.,Yes
4009,340,2025-05-01,Q3,2.9,Needs Improvement,4,Good communication and collaboration.,Yes
4010,1549,2024-07-07,Q4,3.5,Meets Expectations,5,Strong technical skills.,Yes
4011,2869,2024-05-03,Q1,3.5,Meets Expectations,3,Excellent leadership and teamwork.,No
4012,1676,2024-12-24,Q1,3.6,Meets Expectations,7,Consistently exceeds expectations.,No
4013,556,2025-02-07,Q1,3.6,Meets Expectations,10,Requires additional coaching.,Yes
4014,788,2025-12-07,Q1,3.5,Meets Expectations,4,Needs improvement in productivity.,Yes
4015,574,2025-06-12,Q2,2.7,Needs Improvement,5,Reliable and dependable employee.,Yes
4016,1163,2025-04-29,Q3,2.0,Poor,10,Needs improvement in productivity.,Yes
4017,2155,2025-12-02,Q3,2.6,Needs Improvement,3,Excellent leadership and teamwork.,No
4018,378,2024-05-24,Q3,2.1,Poor,10,Consistently exceeds expectations.,Yes
4019,1528,2024-05-12,Q1,4.7,Outstanding,4,Good communication and collaboration.,No
4020,2733,2025-02-14,Q3,2.1,Poor,6,Needs improvement in productivity.,No
4021,597,2024-07-06,Q2,2.5,Needs Improvement,3,Requires additional coaching.,No
4022,482,2024-11-20,Q3,3.9,Meets Expectations,10,Excellent leadership and teamwork.,No
4023,2148,2024-02-15,Q2,2.7,Needs Improvement,3,Consistently exceeds expectations.,Yes
4024,1230,2024-12-10,Q3,2.3,Poor,8,Good communication and collaboration.,No
4025,317,2025-06-08,Q2,3.8,Meets Expectations,4,Strong technical skills.,No
4026,1924,2024-09-05,Q4,3.7,Meets Expectations,7,Reliable and dependable employee.,Yes
4027,718,2025-12-08,Q2,2.3,Poor,3,Requires additional coaching.,Yes
4028,1411,2024-06-16,Q1,3.5,Meets Expectations,6,Demonstrates strong problem-solving skills.,Yes
4029,2735,2024-10-22,Q2,2.4,Poor,10,Strong technical skills.,Yes
4030,2952,2024-07-24,Q1,3.2,Meets Expectations,8,Needs improvement in productivity.,No
4031,1411,2024-11-23,Q3,4.7,Outstanding,7,Excellent leadership and teamwork.,No
4032,765,2025-11-12,Q1,3.7,Meets Expectations,9,Requires additional coaching.,Yes
4033,2825,2025-10-24,Q2,2.9,Needs Improvement,9,Excellent leadership and teamwork.,No
4034,274,2024-08-15,Q4,4.2,Exceeds Expectations,8,Requires additional coaching.,No
4035,986,2025-08-20,Q3,2.7,Needs Improvement,8,Demonstrates strong problem-solving skills.,Yes
4036,340,2024-11-30,Q2,3.2,Meets Expectations,10,Requires additional coaching.,Yes
4037,913,2024-12-23,Q1,3.3,Meets Expectations,7,Excellent leadership and teamwork.,Yes
4038,1466,2025-06-07,Q1,2.7,Needs Improvement,7,Good communication and collaboration.,No
4039,2961,2024-12-08,Q2,3.2,Meets Expectations,9,Strong technical skills.,No
4040,1235,2025-06-01,Q4,3.4,Meets Expectations,5,Needs improvement in productivity.,Yes
4041,2178,2025-01-08,Q2,2.8,Needs Improvement,6,Reliable and dependable employee.,No
4042,714,2025-08-12,Q1,2.6,Needs Improvement,3,Strong technical skills.,Yes
4043,1862,2025-09-15,Q3,4.1,Exceeds Expectations,4,Needs improvement in productivity.,No
4044,1011,2024-09-10,Q4,4.8,Outstanding,4,Needs improvement in productivity.,No
